LSOA Code,Major Category,April_c,Aug_c,March_c,May_c,Nov_c
E01003086,Public Order Offences,-1,1,0,0,-2
E01003086,Robbery,0,0,0,0,-1
E01003086,Theft,0,0,-1,3,2
E01003086,Vehicle Offences,-1,2,2,0,0
E01003086,Violence Against the Person,-5,3,-5,-1,1
E01003087,Arson and Criminal Damage,-1,0,0,0,1
E01003087,Burglary,-1,-1,1,-1,-3
E01003087,Drug Offences,0,0,-2,1,1
E01003087,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003087,Possession of Weapons,-1,0,-1,1,0
E01003087,Public Order Offences,4,0,3,4,-1
E01003087,Robbery,-1,0,3,-1,-1
E01003087,Theft,0,5,2,7,-3
E01003087,Vehicle Offences,0,0,0,-3,0
E01003087,Violence Against the Person,2,-4,-1,-3,1
E01003088,Arson and Criminal Damage,2,1,0,-4,0
E01003088,Burglary,0,2,0,1,0
E01003088,Drug Offences,0,0,-1,1,-2
E01003088,Miscellaneous Crimes Against Society,0,0,0,-1,1
E01003088,Possession of Weapons,0,0,-1,0,0
E01003088,Public Order Offences,-1,-2,-1,-1,0
E01003088,Robbery,0,-1,0,0,-1
E01003088,Theft,-2,-3,2,-1,-5
E01003088,Vehicle Offences,0,0,-2,0,-1
E01003088,Violence Against the Person,-3,2,-2,0,1
E01003089,Arson and Criminal Damage,0,-1,0,0,0
E01003089,Burglary,0,0,1,-1,0
E01003089,Drug Offences,2,-2,2,-1,2
E01003089,Miscellaneous Crimes Against Society,0,1,-1,0,-1
E01003089,Possession of Weapons,1,0,1,0,0
E01003089,Public Order Offences,0,1,1,-1,-1
E01003089,Robbery,1,0,0,1,0
E01003089,Theft,-1,0,1,-2,-1
E01003089,Vehicle Offences,0,0,2,0,0
E01003089,Violence Against the Person,2,-1,3,-1,1
E01003090,Arson and Criminal Damage,1,-1,0,0,-1
E01003090,Burglary,-2,2,-6,-5,-1
E01003090,Drug Offences,3,4,4,0,0
E01003090,Miscellaneous Crimes Against Society,0,0,1,1,0
E01003090,Possession of Weapons,0,1,-1,0,0
E01003090,Public Order Offences,0,1,2,2,-1
E01003090,Robbery,-2,-1,-2,0,0
E01003090,Theft,-14,2,-11,-26,-5
E01003090,Vehicle Offences,1,1,-3,2,-6
E01003090,Violence Against the Person,-6,7,3,-4,-2
E01003091,Arson and Criminal Damage,1,2,-1,-1,-1
E01003091,Burglary,0,-2,-1,-2,-4
E01003091,Drug Offences,0,0,-2,1,0
E01003091,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01003091,Possession of Weapons,0,0,1,0,0
E01003091,Public Order Offences,0,0,-1,0,1
E01003091,Robbery,0,0,0,2,0
E01003091,Theft,1,2,1,0,0
E01003091,Vehicle Offences,-1,1,0,1,1
E01003091,Violence Against the Person,-1,-1,-1,-5,4
E01003092,Arson and Criminal Damage,-1,0,2,0,0
E01003092,Burglary,-3,1,3,-1,0
E01003092,Drug Offences,1,1,-2,0,-1
E01003092,Miscellaneous Crimes Against Society,2,0,0,0,0
E01003092,Possession of Weapons,0,0,0,0,1
E01003092,Public Order Offences,1,0,0,2,-1
E01003092,Robbery,-1,1,-2,-1,0
E01003092,Theft,-2,-3,0,-1,-4
E01003092,Vehicle Offences,-1,-1,0,-1,1
E01003092,Violence Against the Person,0,-8,4,8,-1
E01003093,Arson and Criminal Damage,-3,-2,0,1,2
E01003093,Burglary,0,3,-1,2,2
E01003093,Drug Offences,0,1,0,-2,-1
E01003093,Miscellaneous Crimes Against Society,0,0,1,0,0
E01003093,Possession of Weapons,2,1,0,1,0
E01003093,Public Order Offences,1,1,2,2,-1
E01003093,Robbery,-2,-1,1,0,0
E01003093,Theft,-5,-9,-8,-3,-4
E01003093,Vehicle Offences,-1,-1,0,-1,-1
E01003093,Violence Against the Person,-6,-7,-1,-2,1
E01003094,Arson and Criminal Damage,-1,0,-1,1,0
E01003094,Burglary,1,0,-1,1,-3
E01003094,Drug Offences,-1,-1,-1,-2,2
E01003094,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01003094,Possession of Weapons,0,-1,1,0,0
E01003094,Public Order Offences,0,0,0,0,1
E01003094,Robbery,1,0,0,0,-1
E01003094,Theft,2,-3,-1,0,1
E01003094,Vehicle Offences,-1,-1,-2,3,0
E01003094,Violence Against the Person,2,3,-1,-4,-2
E01003095,Arson and Criminal Damage,-1,0,1,1,2
E01003095,Burglary,0,1,0,-3,-2
E01003095,Drug Offences,-4,-1,0,0,0
E01003095,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01003095,Possession of Weapons,0,0,0,0,0
E01003095,Public Order Offences,0,0,-1,0,0
E01003095,Robbery,0,0,0,0,0
E01003095,Theft,0,-1,0,-1,1
E01003095,Vehicle Offences,-2,1,-4,1,-1
E01003095,Violence Against the Person,-3,1,1,-1,1
E01003096,Arson and Criminal Damage,-2,1,0,-2,2
E01003096,Burglary,-1,0,4,-2,-1
E01003096,Drug Offences,1,0,0,3,0
E01003096,Miscellaneous Crimes Against Society,0,-1,-1,0,0
E01003096,Possession of Weapons,0,0,0,1,0
E01003096,Public Order Offences,0,2,0,1,-1
E01003096,Robbery,-1,0,0,1,1
E01003096,Theft,-1,-3,-1,-1,6
E01003096,Vehicle Offences,-4,1,1,1,2
E01003096,Violence Against the Person,1,-8,7,14,-2
E01003097,Arson and Criminal Damage,2,1,0,0,-1
E01003097,Burglary,0,0,-1,0,-1
E01003097,Drug Offences,1,-1,2,2,2
E01003097,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01003097,Possession of Weapons,0,-1,0,0,0
E01003097,Public Order Offences,-1,-1,1,-1,-2
E01003097,Robbery,0,1,1,0,0
E01003097,Theft,0,-1,0,1,0
E01003097,Vehicle Offences,-2,0,0,0,0
E01003097,Violence Against the Person,-3,2,-1,10,-3
E01003098,Arson and Criminal Damage,0,0,-1,1,0
E01003098,Burglary,0,0,0,2,-2
E01003098,Drug Offences,1,0,0,0,1
E01003098,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003098,Public Order Offences,2,0,-1,1,0
E01003098,Robbery,1,0,0,0,0
E01003098,Theft,-1,-3,-2,1,0
E01003098,Vehicle Offences,2,-1,-3,3,-1
E01003098,Violence Against the Person,0,4,2,-2,-1
E01003099,Arson and Criminal Damage,1,4,-2,-1,0
E01003099,Burglary,-1,-7,4,1,0
E01003099,Drug Offences,-4,1,0,-2,-2
E01003099,Miscellaneous Crimes Against Society,0,-1,0,1,0
E01003099,Possession of Weapons,-1,1,-1,0,0
E01003099,Public Order Offences,-1,-1,0,0,-1
E01003099,Robbery,-1,-1,0,-1,-1
E01003099,Theft,-1,-6,-3,-3,-2
E01003099,Vehicle Offences,-3,0,-1,0,1
E01003099,Violence Against the Person,-2,-6,-1,-1,3
E01003100,Arson and Criminal Damage,0,2,0,-2,2
E01003100,Burglary,-5,1,-8,0,2
E01003100,Drug Offences,0,-3,-1,-1,2
E01003100,Miscellaneous Crimes Against Society,2,1,0,0,0
E01003100,Possession of Weapons,0,0,0,-1,0
E01003100,Public Order Offences,2,3,-2,0,0
E01003100,Robbery,-1,1,0,-1,1
E01003100,Theft,-2,-1,3,-3,1
E01003100,Vehicle Offences,1,-3,-4,0,-2
E01003100,Violence Against the Person,-3,-5,3,3,3
E01003101,Arson and Criminal Damage,-3,0,-1,0,0
E01003101,Burglary,1,-2,-2,-1,0
E01003101,Drug Offences,-1,0,-5,-3,-1
E01003101,Miscellaneous Crimes Against Society,0,-1,0,0,0
E01003101,Possession of Weapons,0,0,0,0,1
E01003101,Public Order Offences,-1,1,-3,-1,0
E01003101,Robbery,-1,0,1,0,1
E01003101,Theft,0,0,2,-4,-2
E01003101,Vehicle Offences,1,0,-1,-3,-2
E01003101,Violence Against the Person,-4,-3,-2,0,-2
E01003102,Arson and Criminal Damage,0,2,0,0,0
E01003102,Burglary,3,-2,0,0,-1
E01003102,Drug Offences,1,-6,-2,3,2
E01003102,Miscellaneous Crimes Against Society,0,-1,0,0,1
E01003102,Possession of Weapons,-1,-2,0,0,1
E01003102,Public Order Offences,-2,-1,0,-1,-2
E01003102,Robbery,-3,0,-2,0,-3
E01003102,Theft,-13,-4,-6,-14,-14
E01003102,Vehicle Offences,1,2,2,0,-2
E01003102,Violence Against the Person,-5,-1,4,-5,-4
E01003104,Arson and Criminal Damage,-5,-1,-2,-2,0
E01003104,Burglary,2,0,0,1,0
E01003104,Drug Offences,1,1,-1,1,0
E01003104,Miscellaneous Crimes Against Society,0,-1,0,0,0
E01003104,Possession of Weapons,0,0,1,0,0
E01003104,Public Order Offences,-1,1,1,1,0
E01003104,Robbery,0,-1,0,0,-1
E01003104,Theft,0,-1,1,3,3
E01003104,Vehicle Offences,-2,-1,2,1,1
E01003104,Violence Against the Person,0,-1,-3,4,-3
E01003105,Arson and Criminal Damage,2,1,0,0,0
E01003105,Burglary,0,0,0,-1,0
E01003105,Drug Offences,1,1,-3,-1,-2
E01003105,Miscellaneous Crimes Against Society,0,0,-1,-1,0
E01003105,Public Order Offences,-2,1,0,2,-1
E01003105,Robbery,0,0,1,0,-1
E01003105,Theft,-1,-2,0,1,-1
E01003105,Vehicle Offences,0,1,0,2,-1
E01003105,Violence Against the Person,-1,4,0,-1,-1
E01003106,Arson and Criminal Damage,0,-2,1,-1,-1
E01003106,Burglary,1,-1,0,0,-1
E01003106,Drug Offences,3,1,0,1,1
E01003106,Miscellaneous Crimes Against Society,0,0,0,-1,-1
E01003106,Possession of Weapons,0,1,0,0,1
E01003106,Public Order Offences,1,0,-1,2,-2
E01003106,Robbery,0,2,2,1,-1
E01003106,Theft,-2,-3,1,-1,-4
E01003106,Vehicle Offences,0,1,-5,0,-3
E01003106,Violence Against the Person,1,0,-1,-2,-4
E01003107,Arson and Criminal Damage,1,0,0,0,1
E01003107,Burglary,-2,2,0,-5,2
E01003107,Drug Offences,0,-1,0,3,0
E01003107,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003107,Possession of Weapons,0,0,0,0,0
E01003107,Public Order Offences,-1,0,-1,-2,1
E01003107,Robbery,0,-1,-1,0,0
E01003107,Theft,-2,0,2,-5,-2
E01003107,Vehicle Offences,1,-4,0,0,1
E01003107,Violence Against the Person,7,1,1,-2,1
E01003108,Arson and Criminal Damage,0,0,-1,3,1
E01003108,Burglary,-1,-1,1,-3,-1
E01003108,Drug Offences,-1,2,-6,-2,-1
E01003108,Miscellaneous Crimes Against Society,-2,0,0,0,0
E01003108,Possession of Weapons,0,-1,0,0,1
E01003108,Public Order Offences,0,1,1,0,-1
E01003108,Robbery,1,0,-1,-4,0
E01003108,Theft,-12,-4,0,0,1
E01003108,Vehicle Offences,2,0,-3,-2,-1
E01003108,Violence Against the Person,3,5,-5,0,3
E01003109,Arson and Criminal Damage,-3,-3,-3,2,0
E01003109,Burglary,0,1,-3,1,1
E01003109,Drug Offences,-5,-3,-1,-2,-2
E01003109,Miscellaneous Crimes Against Society,0,-1,-1,1,-1
E01003109,Possession of Weapons,0,0,0,0,0
E01003109,Public Order Offences,-3,0,-1,0,-1
E01003109,Robbery,0,-3,2,-1,-3
E01003109,Theft,-22,-5,-8,-18,-18
E01003109,Vehicle Offences,1,-2,-2,2,-4
E01003109,Violence Against the Person,-9,-4,-4,-10,-1
E01003110,Arson and Criminal Damage,1,0,-2,1,1
E01003110,Burglary,0,-1,0,-8,-1
E01003110,Drug Offences,6,0,4,1,0
E01003110,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003110,Possession of Weapons,0,1,1,-1,0
E01003110,Public Order Offences,1,0,0,1,0
E01003110,Robbery,0,-1,-1,-1,-1
E01003110,Theft,1,0,-1,2,1
E01003110,Vehicle Offences,3,-3,-1,-3,-2
E01003110,Violence Against the Person,-2,1,-3,0,4
E01003111,Arson and Criminal Damage,0,-2,-1,1,1
E01003111,Burglary,-1,1,-2,0,0
E01003111,Drug Offences,1,0,0,0,0
E01003111,Miscellaneous Crimes Against Society,0,0,0,1,1
E01003111,Possession of Weapons,0,0,1,0,0
E01003111,Public Order Offences,0,0,-2,0,0
E01003111,Robbery,0,0,0,-1,0
E01003111,Theft,1,0,-1,-2,3
E01003111,Vehicle Offences,-1,-2,1,2,-1
E01003111,Violence Against the Person,-1,1,4,-1,4
E01003112,Arson and Criminal Damage,1,0,0,1,1
E01003112,Burglary,-3,2,-1,-2,2
E01003112,Drug Offences,3,1,0,1,-1
E01003112,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003112,Public Order Offences,0,1,1,1,1
E01003112,Robbery,0,1,-1,0,0
E01003112,Theft,-5,0,1,-2,-2
E01003112,Vehicle Offences,0,-2,-5,3,0
E01003112,Violence Against the Person,3,4,-5,-1,-4
E01003113,Arson and Criminal Damage,-1,-1,0,2,0
E01003113,Burglary,-1,-2,0,0,3
E01003113,Drug Offences,1,0,1,-1,0
E01003113,Miscellaneous Crimes Against Society,0,0,0,1,0
E01003113,Possession of Weapons,0,0,0,0,0
E01003113,Public Order Offences,0,1,-1,2,2
E01003113,Robbery,-1,0,0,-1,0
E01003113,Theft,0,1,3,0,4
E01003113,Vehicle Offences,1,-5,1,-1,2
E01003113,Violence Against the Person,-3,-3,0,-1,0
E01003114,Arson and Criminal Damage,-1,3,5,-3,-1
E01003114,Burglary,1,-1,-2,-1,1
E01003114,Drug Offences,3,1,0,0,-1
E01003114,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003114,Possession of Weapons,0,0,0,0,0
E01003114,Public Order Offences,-1,0,1,-1,2
E01003114,Robbery,-5,0,-2,1,-3
E01003114,Theft,-9,-8,-11,-5,-7
E01003114,Vehicle Offences,-2,4,0,1,2
E01003114,Violence Against the Person,0,1,-5,0,-7
E01003115,Arson and Criminal Damage,-3,0,0,2,2
E01003115,Burglary,-1,-1,0,1,4
E01003115,Drug Offences,0,2,-1,0,1
E01003115,Miscellaneous Crimes Against Society,0,1,0,-2,0
E01003115,Possession of Weapons,0,2,0,0,0
E01003115,Public Order Offences,-6,-1,0,1,0
E01003115,Robbery,0,2,0,0,-1
E01003115,Theft,1,2,0,1,-1
E01003115,Vehicle Offences,1,-2,-1,2,4
E01003115,Violence Against the Person,1,1,1,4,0
E01003116,Arson and Criminal Damage,0,-1,-1,0,1
E01003116,Burglary,-2,-1,-1,1,0
E01003116,Drug Offences,0,-1,0,2,1
E01003116,Possession of Weapons,0,0,0,0,0
E01003116,Public Order Offences,1,1,-1,-1,0
E01003116,Robbery,0,1,0,0,-1
E01003116,Theft,-1,1,1,0,1
E01003116,Vehicle Offences,1,2,2,-1,0
E01003116,Violence Against the Person,-3,-11,2,0,1
E01003117,Arson and Criminal Damage,0,0,-1,1,-3
E01003117,Burglary,-2,0,1,-3,-2
E01003117,Drug Offences,0,0,0,0,-1
E01003117,Miscellaneous Crimes Against Society,0,0,-1,0,0
E01003117,Possession of Weapons,-1,0,0,0,0
E01003117,Public Order Offences,-2,2,-1,0,-3
E01003117,Robbery,0,1,-2,-2,0
E01003117,Theft,-1,-2,-5,-2,0
E01003117,Vehicle Offences,1,0,1,-7,2
E01003117,Violence Against the Person,-4,2,-2,0,2
E01003118,Arson and Criminal Damage,0,-1,4,1,1
E01003118,Burglary,3,1,-5,-3,-3
E01003118,Drug Offences,-1,0,-1,-1,0
E01003118,Miscellaneous Crimes Against Society,0,0,-1,0,-1
E01003118,Possession of Weapons,0,0,0,-1,0
E01003118,Public Order Offences,0,1,-1,2,0
E01003118,Robbery,-1,-2,5,-1,-3
E01003118,Theft,-17,0,-9,-7,1
E01003118,Vehicle Offences,-1,-2,2,-3,2
E01003118,Violence Against the Person,-5,0,-3,0,-4
E01003119,Arson and Criminal Damage,-1,-1,1,-1,2
E01003119,Burglary,-1,2,-2,0,2
E01003119,Drug Offences,-1,1,0,0,0
E01003119,Miscellaneous Crimes Against Society,1,0,-1,0,0
E01003119,Possession of Weapons,0,0,0,0,0
E01003119,Public Order Offences,0,0,2,2,-1
E01003119,Robbery,0,-1,0,1,0
E01003119,Theft,-3,4,1,-1,2
E01003119,Vehicle Offences,-2,3,1,-2,-5
E01003119,Violence Against the Person,-3,-3,1,3,-4
E01003120,Arson and Criminal Damage,0,-2,0,0,-3
E01003120,Burglary,-1,2,1,2,-1
E01003120,Drug Offences,3,-3,-3,0,1
E01003120,Miscellaneous Crimes Against Society,0,1,0,0,0
E01003120,Possession of Weapons,1,0,0,0,0
E01003120,Public Order Offences,-3,-1,-2,-2,1
E01003120,Robbery,-1,2,0,-4,0
E01003120,Theft,-3,-11,-1,-5,1
E01003120,Vehicle Offences,1,1,6,-3,4
E01003120,Violence Against the Person,2,6,-6,-7,-1
E01003121,Arson and Criminal Damage,-2,0,0,0,-1
E01003121,Burglary,0,1,0,0,-1
E01003121,Drug Offences,0,0,-1,2,0
E01003121,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01003121,Possession of Weapons,-1,0,0,0,0
E01003121,Public Order Offences,0,1,0,0,1
E01003121,Robbery,0,0,0,0,-1
E01003121,Theft,0,2,0,0,0
E01003121,Vehicle Offences,0,0,1,0,-2
E01003121,Violence Against the Person,-3,1,4,5,-1
E01003122,Arson and Criminal Damage,-1,1,-1,0,-1
E01003122,Burglary,1,1,-3,1,-1
E01003122,Drug Offences,0,-2,0,4,-1
E01003122,Miscellaneous Crimes Against Society,1,-1,0,0,0
E01003122,Possession of Weapons,1,0,0,1,0
E01003122,Public Order Offences,-1,-1,0,1,-3
E01003122,Robbery,1,-1,0,0,0
E01003122,Theft,-2,3,-1,-3,-3
E01003122,Vehicle Offences,0,0,-1,0,0
E01003122,Violence Against the Person,5,3,-3,0,2
E01003123,Arson and Criminal Damage,2,2,-1,-2,1
E01003123,Burglary,-1,1,-2,2,2
E01003123,Drug Offences,2,0,-1,1,0
E01003123,Miscellaneous Crimes Against Society,1,0,0,0,0
E01003123,Possession of Weapons,0,0,0,0,0
E01003123,Public Order Offences,0,0,0,-1,2
E01003123,Robbery,-1,0,-1,1,0
E01003123,Theft,-1,1,2,2,-3
E01003123,Vehicle Offences,2,-1,-1,-2,1
E01003123,Violence Against the Person,-2,2,0,5,2
E01003124,Arson and Criminal Damage,1,0,0,0,0
E01003124,Burglary,-1,-2,0,0,0
E01003124,Drug Offences,1,0,1,1,0
E01003124,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003124,Possession of Weapons,1,0,0,0,0
E01003124,Public Order Offences,-1,-1,-4,0,-1
E01003124,Robbery,0,0,0,0,0
E01003124,Theft,-3,3,0,1,0
E01003124,Vehicle Offences,-1,0,-1,2,-1
E01003124,Violence Against the Person,-1,0,-6,0,2
E01003125,Arson and Criminal Damage,1,3,1,0,-1
E01003125,Burglary,0,3,0,1,1
E01003125,Drug Offences,1,0,3,3,1
E01003125,Miscellaneous Crimes Against Society,0,-1,0,0,0
E01003125,Possession of Weapons,0,0,0,0,0
E01003125,Public Order Offences,2,1,1,1,0
E01003125,Robbery,0,0,0,0,1
E01003125,Theft,0,1,0,-1,0
E01003125,Vehicle Offences,0,-1,0,-1,-2
E01003125,Violence Against the Person,4,1,-3,5,0
E01003126,Arson and Criminal Damage,0,2,1,1,4
E01003126,Burglary,0,-2,1,2,1
E01003126,Drug Offences,3,-3,0,-1,-2
E01003126,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01003126,Possession of Weapons,1,-1,1,0,0
E01003126,Public Order Offences,0,0,-1,1,2
E01003126,Robbery,-1,0,1,0,-3
E01003126,Theft,-4,-3,2,-2,-4
E01003126,Vehicle Offences,0,-1,1,0,0
E01003126,Violence Against the Person,1,-7,7,-1,3
E01003127,Arson and Criminal Damage,0,-1,0,-2,1
E01003127,Burglary,0,0,-3,-1,-1
E01003127,Drug Offences,-1,3,-4,2,1
E01003127,Miscellaneous Crimes Against Society,-1,0,0,1,0
E01003127,Possession of Weapons,0,0,-1,0,-1
E01003127,Public Order Offences,-2,1,-2,-1,-3
E01003127,Robbery,0,0,0,-1,0
E01003127,Theft,-1,1,-1,1,-5
E01003127,Vehicle Offences,-2,2,0,-1,0
E01003127,Violence Against the Person,2,0,-4,-3,4
E01003128,Arson and Criminal Damage,2,1,0,1,-1
E01003128,Burglary,-1,3,0,1,2
E01003128,Drug Offences,-4,-4,-5,1,3
E01003128,Miscellaneous Crimes Against Society,-1,1,-1,1,0
E01003128,Possession of Weapons,0,0,-1,3,0
E01003128,Public Order Offences,-1,2,1,1,-1
E01003128,Robbery,0,1,1,-1,1
E01003128,Theft,-8,-3,2,0,-3
E01003128,Vehicle Offences,1,1,0,1,0
E01003128,Violence Against the Person,4,0,-1,1,3
E01003129,Arson and Criminal Damage,0,0,-2,0,2
E01003129,Burglary,-1,0,-2,-1,-1
E01003129,Drug Offences,0,0,2,1,-2
E01003129,Miscellaneous Crimes Against Society,-1,0,1,-1,0
E01003129,Possession of Weapons,0,0,0,0,0
E01003129,Public Order Offences,0,0,0,1,1
E01003129,Robbery,-1,-1,1,-2,-1
E01003129,Theft,-4,-1,1,-2,-2
E01003129,Vehicle Offences,0,-5,-1,1,-3
E01003129,Violence Against the Person,-1,-5,-3,-3,1
E01003130,Arson and Criminal Damage,-2,0,0,-1,-1
E01003130,Burglary,0,0,1,0,0
E01003130,Drug Offences,0,0,0,-1,0
E01003130,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003130,Possession of Weapons,0,-1,-2,0,1
E01003130,Public Order Offences,0,-2,-1,-1,-2
E01003130,Robbery,0,0,-1,1,0
E01003130,Theft,1,0,2,-1,-1
E01003130,Vehicle Offences,-4,2,1,-1,2
E01003130,Violence Against the Person,-5,1,-2,3,4
E01003131,Arson and Criminal Damage,0,1,1,0,1
E01003131,Burglary,4,2,-1,-1,-5
E01003131,Drug Offences,-1,0,0,-2,1
E01003131,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01003131,Possession of Weapons,1,0,0,1,0
E01003131,Public Order Offences,-1,1,2,-1,0
E01003131,Robbery,0,-1,0,-1,0
E01003131,Theft,-6,2,-3,-1,0
E01003131,Vehicle Offences,2,0,0,-4,-5
E01003131,Violence Against the Person,6,-2,3,2,1
E01003132,Arson and Criminal Damage,-1,-3,0,2,-2
E01003132,Burglary,-1,1,-1,1,-2
E01003132,Drug Offences,-1,0,0,0,0
E01003132,Miscellaneous Crimes Against Society,0,0,0,1,-1
E01003132,Possession of Weapons,0,0,0,0,0
E01003132,Public Order Offences,1,-1,-1,3,0
E01003132,Robbery,0,0,0,0,0
E01003132,Theft,-1,0,0,-1,-2
E01003132,Vehicle Offences,-1,1,1,-1,1
E01003132,Violence Against the Person,0,4,-4,-1,0
E01003133,Arson and Criminal Damage,2,1,-3,2,-2
E01003133,Burglary,-2,-1,-4,-4,1
E01003133,Drug Offences,0,-1,0,-1,0
E01003133,Miscellaneous Crimes Against Society,0,-1,0,0,0
E01003133,Possession of Weapons,0,0,0,0,0
E01003133,Public Order Offences,0,4,0,1,0
E01003133,Robbery,0,-5,0,0,0
E01003133,Theft,1,3,1,-3,2
E01003133,Vehicle Offences,0,4,-1,-1,1
E01003133,Violence Against the Person,2,1,1,-1,2
E01003134,Arson and Criminal Damage,0,-1,1,0,1
E01003134,Burglary,-1,-1,-1,-2,2
E01003134,Drug Offences,0,0,-1,0,-1
E01003134,Miscellaneous Crimes Against Society,0,0,0,0,1
E01003134,Possession of Weapons,0,0,0,0,0
E01003134,Public Order Offences,1,-2,0,1,0
E01003134,Robbery,0,-1,0,0,0
E01003134,Theft,0,-1,-1,3,3
E01003134,Vehicle Offences,-2,-2,-1,-4,2
E01003134,Violence Against the Person,0,-2,0,-2,0
E01003135,Arson and Criminal Damage,-1,1,2,0,3
E01003135,Burglary,0,0,0,-1,1
E01003135,Drug Offences,1,0,-1,1,0
E01003135,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003135,Possession of Weapons,1,1,0,0,0
E01003135,Public Order Offences,-4,0,1,-2,0
E01003135,Robbery,0,0,0,-1,0
E01003135,Theft,-1,1,1,0,0
E01003135,Vehicle Offences,-2,1,3,-1,-2
E01003135,Violence Against the Person,0,4,1,6,-3
E01003136,Arson and Criminal Damage,1,3,-1,0,-1
E01003136,Burglary,3,-4,-1,-1,0
E01003136,Drug Offences,0,1,1,0,0
E01003136,Miscellaneous Crimes Against Society,0,3,0,0,0
E01003136,Possession of Weapons,0,0,-1,0,0
E01003136,Public Order Offences,0,0,0,0,0
E01003136,Robbery,-1,0,0,0,0
E01003136,Theft,0,2,1,0,0
E01003136,Vehicle Offences,0,3,3,-3,-2
E01003136,Violence Against the Person,6,-2,-1,-2,1
E01003137,Arson and Criminal Damage,0,0,0,0,0
E01003137,Burglary,-2,0,3,0,1
E01003137,Drug Offences,0,0,1,-2,1
E01003137,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003137,Possession of Weapons,-1,1,0,1,0
E01003137,Public Order Offences,-2,1,-2,-3,3
E01003137,Robbery,0,0,0,0,0
E01003137,Theft,-2,1,0,-1,-1
E01003137,Vehicle Offences,0,0,-1,-1,0
E01003137,Violence Against the Person,-3,1,-2,1,-1
E01003138,Arson and Criminal Damage,0,0,0,0,0
E01003138,Burglary,-2,-1,-2,-1,2
E01003138,Drug Offences,1,0,1,0,0
E01003138,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003138,Public Order Offences,0,0,0,0,0
E01003138,Robbery,0,0,-1,0,-1
E01003138,Theft,1,-1,-1,1,3
E01003138,Vehicle Offences,-1,1,-2,1,0
E01003138,Violence Against the Person,2,1,2,-1,0
E01003139,Arson and Criminal Damage,0,0,1,-1,1
E01003139,Burglary,-2,-2,1,-1,-1
E01003139,Drug Offences,0,1,0,-1,0
E01003139,Possession of Weapons,0,0,1,2,0
E01003139,Public Order Offences,2,0,0,1,1
E01003139,Robbery,0,1,0,1,-2
E01003139,Theft,0,1,-5,0,0
E01003139,Vehicle Offences,0,-2,1,-3,-3
E01003139,Violence Against the Person,-2,2,-1,-1,-2
E01003140,Arson and Criminal Damage,0,0,1,0,0
E01003140,Burglary,-2,-1,0,0,1
E01003140,Drug Offences,0,0,0,0,1
E01003140,Miscellaneous Crimes Against Society,0,0,-1,0,0
E01003140,Public Order Offences,0,0,0,0,-4
E01003140,Robbery,0,0,0,-1,0
E01003140,Theft,0,1,0,0,0
E01003140,Vehicle Offences,-1,-1,2,-2,-1
E01003140,Violence Against the Person,0,0,4,-1,0
E01003141,Arson and Criminal Damage,0,2,-1,-1,-1
E01003141,Burglary,-1,-1,-2,0,0
E01003141,Drug Offences,0,0,1,-1,1
E01003141,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003141,Possession of Weapons,0,-1,0,0,0
E01003141,Public Order Offences,0,2,0,1,0
E01003141,Robbery,0,0,0,-1,0
E01003141,Theft,0,0,0,1,2
E01003141,Vehicle Offences,-1,2,0,0,5
E01003141,Violence Against the Person,0,2,1,-3,0
E01003142,Arson and Criminal Damage,-2,1,0,2,1
E01003142,Burglary,-1,-1,-1,0,-1
E01003142,Drug Offences,0,1,0,1,-2
E01003142,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003142,Possession of Weapons,0,0,0,0,0
E01003142,Public Order Offences,-2,0,1,-1,0
E01003142,Robbery,0,0,0,0,1
E01003142,Theft,0,-1,0,1,1
E01003142,Vehicle Offences,2,0,1,-2,0
E01003142,Violence Against the Person,1,2,0,-1,1
E01003143,Arson and Criminal Damage,2,0,-5,0,3
E01003143,Burglary,0,0,-2,0,-1
E01003143,Drug Offences,0,0,0,0,1
E01003143,Miscellaneous Crimes Against Society,0,0,0,0,0
E01003143,Public Order Offences,2,6,0,1,2
E01003143,Robbery,0,0,0,0,-1
